Divisao;Unidade;Código Cliente;Projeto Financeiro;Mês base;Dono de Carteira;Segmento
K02X;Q0204;234107;82515;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q0210;62791;112237;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q0341;218555;64044;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K02X;Q0418;260877;96238;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q0513;357648;70220;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K02X;Q0621;260877;96428;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q0664;353324;169371;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q0816;346666;76539;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K02X;Q0929;258412;103174;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K02X;Q0933;248151;86076;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q1003;159887;23496;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
K02X;Q1135;52368;RI634045;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K02X;Q1159;289984;118421;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
K02X;Q1202;270453;104632;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K02X;Q1304;45763;RI650712;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K02X;Q1326;230848;73047;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K03W;D09A13;430833;184056;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K03X;I113;44279;RI647604;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K03X;T103;49597;RI647005;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K03X;X104;73510;10941;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K03X;X116;43433;RI647358;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K03X;X125;430783;184071;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K05W;C0201;54029;RI732371;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K05X;B103;273945;106385;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
K05X;F102;426968;12508;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K05X;F103;426968;12509;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K05X;I103;54370;7824;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K05X;N109;250210;11194;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K05X;N118;50436;RI650776;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K05X;V112;54370;7833;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K05X;Z122;54370;7834;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K07X;B47;305660;130944;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K12X;1D07;349065;166565;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K12X;1I15;50474;172275;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K12X;1R10;358324;182441;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K12X;1V13;50511;182440;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K12X;1X03;50474;170055;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K12X;2N04;386265;182843;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K12X;2V01;347145;165216;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K12X;2W07;346630;164713;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K12Y;Q2001;345169;163667;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K130;27;424233;181847;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K130;76;228404;71244;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K130;95;424211;181848;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K130;9;75198;12032;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K20W;J402;69191;RI648095;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K20X;F107;52352;RI730915;30/04/2024;ASSESSORIA - VM RECOVERY;Amigavel
K20X;G104;45847;RI653596;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K20X;G105;45847;RI653545;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K20X;G106;45847;RI649411;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K20X;O108;83766;17442;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K242;AE22;304814;130197;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K242;G18;348713;166338;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K242;G28;424005;181552;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K242;K09;359865;173301;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K242;Q19;345477;166120;30/04/2024;ASSESSORIA - VM RECOVERY;Amigavel
K242;S17;345250;163718;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K242;U29;344745;129952;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K242;V24;304690;132347;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K242;W21;406952;179332;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K243;H02;406652;179173;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K272;A02;228749;71516;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K272;A03;228749;71523;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K272;A06;317420;140747;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K272;A19;360710;173713;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K272;AB17;349454;166812;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K272;AC11;343422;162183;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K272;AD13;344513;163301;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K272;AE17;345778;164120;30/04/2024;COBRANÇA INTERNA – AXIS;Exclusão
K272;AE18;345778;164121;30/04/2024;COBRANÇA INTERNA – AXIS;Exclusão
K272;AE19;345778;164122;30/04/2024;COBRANÇA INTERNA – AXIS;Exclusão
K272;B17;344305;162970;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K272;C01;345337;163777;30/04/2024;SEM DONO DE CARTEIRA;AF
K272;C06;345060;163564;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K272;D11;350995;167668;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K272;E04;431877;184334;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K272;G05;408075;179804;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K272;H06;348342;166080;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K272;I09;231553;178641;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K272;L05;408015;184333;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K272;M03;344319;162991;30/04/2024;COBRANÇA INTERNA – AXIS;Mediacao
K272;M04;345619;163993;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K272;N01;426108;182299;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K272;N16;345362;163802;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K272;O02;351363;167844;30/04/2024;COBRANÇA INTERNA – AXIS;Liminar
K272;O08;404233;178245;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K272;O22;404392;178300;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K272;P08;266498;117361;30/04/2024;ASSESSORIA - VM RECOVERY;Amigavel
K272;S05;404924;178246;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
K272;S16;348630;166270;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K272;U21;423797;181389;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K272;V02;424111;181672;30/04/2024;ASSESSORIA - VM RECOVERY;Amigavel
K272;V05;228774;71375;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K272;V09;229017;71743;30/04/2024;ASSESSORIA TW - DULCE;Mediacao
K272;W03;346966;165131;30/04/2024;SEM DONO DE CARTEIRA;AF
K272;W05;406074;178807;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K272;X07;340851;163405;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K272;X18;332412;153171;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K272;X21;423989;181612;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K272;Y09;344764;163349;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K272;Y10;345360;163798;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K272;Y16;241606;71856;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K272;Z04;345846;184383;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K28X;H111;429458;183435;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K31X;C236;81240;15704;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N035;242536;81634;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N048;345469;163873;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K31X;N093;83060;16792;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N108;339396;162147;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K31X;N109;339396;162148;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K31X;N126;345618;163992;30/04/2024;SEM DONO DE CARTEIRA;AF
K31X;N131;83230;17010;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N132;83230;17014;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N133;83230;16996;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N134;83230;17005;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N166;83060;16793;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;N214;339396;158911;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K31X;N218;334618;155053;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K31X;S022;81240;15744;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S023;81240;15746;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S036;80432;15167;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S051;223400;67756;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S130;79949;14995;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K31X;S131;79949;14997;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K31X;S150;80000;14835;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S151;80000;14831;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S158;80081;14896;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S187;80000;14838;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S233;234641;15769;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S313;80007;14840;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K31X;S356;80652;15330;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K31X;S396;345593;163971;30/04/2024;SEM DONO DE CARTEIRA;AF
K33W;C0206;383653;184355;30/04/2024;COBRANÇA INTERNA - THAIS;Preventivo
K33W;C0207;383653;183878;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K33X;A109;339120;158635;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K33X;BB118;381014;182725;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K33X;C109;358743;172552;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K33X;CC111;406318;167822;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K33X;I114;406090;180788;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K33X;J101;407900;179710;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K33X;M102;360014;173259;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K33X;M108;383865;179709;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K33X;U112;341786;160772;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K33X;X108;307116;132170;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K33X;X113;282058;8514;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
K342;A203;257993;106404;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K342;C110;338530;164376;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K342;E108;253158;90420;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K342;G207;430717;183999;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K342;H203;257993;106243;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K382;A07;328964;150226;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K382;AA19;429690;183916;30/04/2024;ASSESSORIA - VM RECOVERY;Ato
K382;AA20;350461;167351;30/04/2024;COBRANÇA INTERNA - THAIS;Securitizado A/F
K382;AA26;344871;163434;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K382;AA27;352637;168944;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;AB09;230706;72921;30/04/2024;ASSESSORIA - VM RECOVERY;Securitizado
K382;AE03;357016;171239;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K382;AE12;350887;167650;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K382;AF16;232308;131259;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K382;AF20;230329;72686;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;AF22;229350;72052;30/04/2024;ASSESSORIA TW - DULCE;Securitizado
K382;AG01;352793;169107;30/04/2024;COBRANÇA INTERNA - THAIS;Securitizado A/F
K382;AG02;232075;73963;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;AG08;360476;173405;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K382;AH10;349682;166955;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K382;AI02;354610;170129;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;AI05;430357;183685;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;AI06;423769;168936;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;AI11;354398;170002;30/04/2024;ASSESSORIA - VM RECOVERY;Securitizado
K382;AI17;353288;169348;30/04/2024;ASSESSORIA - VM RECOVERY;Securitizado
K382;AJ15;229405;72087;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;B02;344872;163436;30/04/2024;COBRANÇA INTERNA - THAIS;Securitizado A/F
K382;D04;363669;175002;30/04/2024;ASSESSORIA TW - GUILHERME;Securitizado
K382;D08;356495;170878;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;D09;357808;172048;30/04/2024;ASSESSORIA TW - GUILHERME;Securitizado
K382;E01;358895;172621;30/04/2024;ASSESSORIA TW - GUILHERME;Securitizado
K382;E07;391722;177072;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;E08;350651;167448;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K382;E25;351918;168290;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;F08;356424;170992;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K382;F17;352660;168873;30/04/2024;ASSESSORIA TW - DULCE;Securitizado
K382;F28;351130;167749;30/04/2024;ASSESSORIA TW - DULCE;Securitizado
K382;G02;347798;165698;30/04/2024;SEM DONO DE CARTEIRA;Securitizado A/F
K382;G04;354526;170061;30/04/2024;ASSESSORIA - VM RECOVERY;Securitizado
K382;G11;358829;172620;30/04/2024;ASSESSORIA - VM RECOVERY;Mediacao
K382;L10;183183;177429;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K382;M02;352878;169163;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;M07;229173;71879;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;M12;352537;168896;30/04/2024;COBRANÇA INTERNA - THAIS;Securitizado A/F
K382;MU0605;426329;182635;30/04/2024;ASSESSORIA TW - GUILHERME;Securitizado
K382;O02;324412;146550;30/04/2024;ASSESSORIA - VM RECOVERY;Securitizado
K382;O04;361830;174186;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K382;P01;358921;172792;30/04/2024;ASSESSORIA TW - GUILHERME;Securitizado
K382;P06;347305;165386;30/04/2024;COBRANÇA INTERNA - THAIS;Securitizado
K382;P09;335921;156062;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;Q08;406680;179568;30/04/2024;COBRANÇA INTERNA - THAIS;Securitizado A/F
K382;Q11;406680;179788;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K382;R07;229335;72101;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;S07;348402;166117;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;T02;288222;173184;30/04/2024;SEM DONO DE CARTEIRA;Securitizado A/F
K382;T03;315358;139073;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K382;T09;344927;163710;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;W10;357878;172047;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K382;Y02;403030;177472;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K382;Z02;348084;165910;30/04/2024;COBRANÇA INTERNA - THAIS;Preventivo
K41X;B410;44805;RI638958;30/04/2024;ASSESSORIA TW - DULCE;Mediacao
K42X;Q4915;41717;RI648759;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K43W;C403;49606;RI634364;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K43X;A213;44696;RI634447;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K43X;C322;43147;RI634559;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K45W;E0202;14513;181768;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K45W;E0305;335829;156082;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K45W;E0306;335829;156083;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K45X;X103;45277;RI731676;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K47X;Q1220;47073;RI654692;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K49X;AF302;52276;RI645313;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K49X;E111;40873;RI644479;30/04/2024;ASSESSORIA TW - DULCE;Mediacao
K59X;A202;266959;179759;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K59X;A203;408079;180197;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K59X;A207;351018;167680;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K59X;A209;256751;171027;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K59X;A225;344561;163200;30/04/2024;COBRANÇA INTERNA – AXIS;Exclusão
K59X;D214;407768;179649;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K59X;F206;196318;118750;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K59X;G203;407768;179902;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K59X;G204;158075;22807;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K59X;H206;347884;165759;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K59X;H207;350932;167607;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K59X;I201;352791;169187;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K59X;I205;278593;111260;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K59X;I218;358031;172149;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K59X;J213;347645;165591;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K59X;J214;349724;166949;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K59X;K234;350182;167222;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K59X;M210;305887;37599;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
K59X;Q205;253618;22344;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K60X;A211;144620;21759;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K60X;B207;246001;84509;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K60X;B208;246001;84512;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K60X;I207;430877;184363;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K60X;U203;319551;25035;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K64W;L37;424129;181627;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K64W;L40;260879;175525;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K64W;L42;391313;178832;30/04/2024;COBRANÇA INTERNA – AXIS;Mediacao
K64W;L44;426232;182354;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;B20;424263;181723;30/04/2024;ASSESSORIA TW - GUILHERME;AF
K672;C0203;135543;183913;30/04/2024;ASSESSORIA - VM RECOVERY;Ato
K672;C13;253177;90437;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;C18;352780;168975;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K672;D01;429335;183409;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;D02;252941;90257;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K672;F02;252296;89500;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K672;H14;407868;179687;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;H15;344658;163277;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K672;I25;386296;176953;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;I32;346212;164428;30/04/2024;SEM DONO DE CARTEIRA;AF
K672;K01;253090;90333;30/04/2024;COBRANÇA INTERNA – AXIS;Exclusão
K672;K15;408031;179756;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K672;K17;431765;178981;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K672;K18;354460;178990;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;K26;284460;181881;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;L16;407811;179662;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;L20;319558;89813;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;N05;330805;160777;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K672;N06;252310;89524;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;N07;348045;165876;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
K672;N24;346671;164774;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;N30;386296;179025;30/04/2024;COBRANÇA INTERNA – AXIS;Amigavel
K672;O05;406787;179059;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;O16;409457;180475;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;O33;253336;90586;30/04/2024;SEM DONO DE CARTEIRA;AF
K672;P05;359805;173088;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado
K672;P08;386297;177545;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;P12;345831;164164;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K672;P35;389857;177433;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;P36;423794;183911;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;Q04;351315;167828;30/04/2024;COBRANÇA INTERNA – AXIS;Liminar
K672;Q05;426361;182430;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;Q14;253117;90361;30/04/2024;COBRANÇA INTERNA – AXIS;Preventivo
K672;R10;333146;89931;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;T01;345071;180191;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;T04;407809;179653;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K672;T07;358137;172201;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K672;T08;358137;173343;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K672;T12;407834;179679;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;T23;331120;160632;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K672;T24;426650;182606;30/04/2024;COBRANÇA INTERNA - THAIS;Amigavel
K672;T29;408412;183813;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;T30;331104;162975;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;U10;423096;181306;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;U13;252379;89585;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;U34;426889;182717;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K672;V01;252296;89806;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K672;V05;253465;90704;30/04/2024;SEM DONO DE CARTEIRA;AF
K672;V07;427506;182943;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;V16;427194;182852;30/04/2024;COBRANÇA INTERNA - THAIS;Em Dia
K672;V18;351193;167753;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;V28;254387;100356;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;V32;407816;179689;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
K672;V36;252296;89804;30/04/2024;SEM DONO DE CARTEIRA;Mediacao
K672;W18;330754;160776;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K672;W22;424080;181752;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K672;W30;406820;179075;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;W31;230436;176060;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;W32;135543;178987;30/04/2024;ASSESSORIA - VM RECOVERY;AF
K672;X18;406925;179390;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K672;X20;345839;164170;30/04/2024;SEM DONO DE CARTEIRA;AF
K672;X23;361110;163161;30/04/2024;COBRANÇA INTERNA – AXIS;Securitizado A/F
K672;Y11;335824;155983;30/04/2024;COBRANÇA INTERNA - THAIS;AF
K672;Y15;294440;121756;30/04/2024;SEM DONO DE CARTEIRA;AF
K672;Y16;344640;163262;30/04/2024;SEM DONO DE CARTEIRA;AF
K672;Z10;427056;182789;30/04/2024;COBRANÇA INTERNA - KAREN;Preventivo
K73X;A03;268653;102172;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K73X;A04;300701;126786;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K73X;AA07;194576;168755;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K73X;AC02;283589;113383;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K73X;AC22;352767;168964;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K73X;B09;356498;170896;30/04/2024;COBRANÇA INTERNA - KAREN;Em Dia
K73X;D05;194819;46205;30/04/2024;ASSESSORIA TW - DULCE;Mediacao
K73X;E02;356111;170809;30/04/2024;COBRANÇA INTERNA - THAIS;Preventivo
K73X;E13;348506;166182;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
K73X;F19;194780;129084;30/04/2024;SEM DONO DE CARTEIRA;Liminar
K73X;F26;353081;169209;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
