Divisao;Unidade;Código Cliente;Projeto Financeiro
L74X;Z28;354003;170040
L74X;Z31;180847;36407
L74X;Z32;180847;36406
L74X;Z48;181472;36822
L74X;Z51;182060;37250
L74X;Z53;274281;36820
L74X;Z55;358447;172306
L902;A02;220841;65588
L902;A03;337833;157630
L902;A04;332873;153526
L902;A05;391662;177034
L902;A06;221156;65889
L902;A07;345359;163797
L902;A08;220772;90531
L902;A09;172694;66553
L902;A10;269557;148217
L902;A12;220679;65465
L902;A13;220679;65464
L902;A15;334613;155050
L902;A17;256424;92689
L902;A19;220618;67200
L902;B05;221849;66502
L902;B08;340254;159653
L902;B09;222374;66880
L902;B10;222374;66881
L902;B13;291329;119456
L902;B16;360624;177043
L902;B17;403016;177259
L902;C01;44443;65532
L902;C02;44443;65533
L902;C04;221662;66324
L902;C07;268640;147977
L902;C08;221256;65957
L902;C09;221256;65958
L902;C10;221256;65959
L902;C12;428274;179701
L902;C14;344088;162801
L902;C15;356665;171090
L902;C16;361185;173889
L902;C17;334614;162212
L902;C19;220817;65541
L902;D01;221159;65885
L902;D02;220618;65375
L902;D04;268442;163776
L902;D06;257409;65399
L902;D07;339549;160501
L902;D08;220640;65391
L902;D10;220748;65492
L902;D11;358248;172329
L902;D12;355791;170895
L902;D13;62042;162834
L902;D14;220683;65473
L902;D17;403016;177258
L902;D18;245322;148611
L902;D19;245322;148185
L902;D20;221154;65886
L902;D21;356656;171257
L902;D23;259930;66234
L902;D24;148665;66230
L902;D25;221266;65988
L902;D26;221266;65987
L902;D27;220603;65367
L902;D32;347899;165769
L902;E03;221348;66068
L902;E04;221156;65890
L902;E05;332875;153527
L902;E06;220701;65456
L902;E07;222188;66772
L902;E08;220581;65386
L902;E09;221003;65666
L902;E10;221009;65668
L902;E11;403418;177684
L902;E12;336582;156612
L902;E13;221009;65667
L902;E15;221476;66169
L902;E17;332325;153094
L902;E18;220851;65575
L902;E19;221342;66064
L902;E20;230806;65697
L902;E21;265616;100224
L902;E22;230134;65696
L902;E23;220584;65371
L902;E24;221646;66337
L902;E25;333466;154054
L902;E26;284615;114148
L902;E27;221012;65676
L902;E30;220914;66936
L902;E33;221032;65754
L902;F01;330383;151440
L902;F02;127710;66233
L902;F05;330569;65448
L902;F06;345230;65369
L902;F07;220587;65370
L902;F09;220639;65390
L902;F10;221193;65930
L902;F12;220824;65573
L902;F13;220824;65572
L902;F16;222268;66798
L902;F17;57001;66441
L902;F18;240796;66443
L902;F19;267760;148186
L902;F20;391248;177037
L902;F23;220772;65606
L902;F26;221003;65665
L902;F27;220618;65376
L902;F28;220618;65377
L902;F33;226963;70303
L902;F34;267754;148195
L902;F36;222570;67021
L902;F37;222570;67018
L902;G01;220914;76560
L902;G02;220914;76558
L902;G03;428274;177020
L902;G04;428274;177021
L902;G05;428274;177023
L902;G06;221011;65670
L902;G07;221011;65674
L902;G09;245340;65671
L902;G11;220881;65618
L902;G12;428274;179700
L902;G24;335499;155722
L902;G25;220812;65548
L902;G27;220861;65576
L902;G30;347800;147976
L902;G32;221215;65936
L902;G33;428274;177025
L902;G34;256178;65884
L902;G35;428274;177022
L902;G38;253127;90374
L902;G39;225189;68970
L902;H02;322309;144792
L902;H04;359405;173049
L902;H05;220767;65481
L902;H06;220623;65398
L902;H07;406700;178999
L902;H08;220875;65593
L902;H09;343368;162137
L902;H10;390150;177090
L902;H11;220795;65539
L902;H12;406702;179069
L902;H13;268430;149624
L902;H20;268431;148609
L902;H22;221191;65924
L902;H23;358886;172653
L902;I01;361510;174043
L902;I03;221251;65965
L902;I04;220767;65479
L902;I05;358245;172209
L902;I06;220767;65480
L902;I07;173695;66014
L902;I08;221675;65407
L902;J01;220633;66419
L902;J03;358018;172140
L902;J07;221770;90941
L902;J11;221764;66427
L902;J12;424081;181623
L902;J14;77440;66740
L902;J18;255312;91988
L902;J22;221669;66358
L902;J24;220603;65368
L902;J25;406824;179095
L902;J26;221294;66049
L902;J27;221294;66017
L902;J28;100653;177121
L902;J29;220961;65680
L902;J30;220884;65623
L902;J31;252641;89883
L902;J32;221268;65989
L902;J34;220959;65681
L902;J35;222266;66796
L902;J36;265616;100071
L902;J37;350685;167803
L902;J39;221037;65749
L902;K01;403016;177278
L902;K03;403181;177520
L902;K04;259930;66551
L902;K06;221213;65915
L902;K07;221213;65916
L902;K08;424162;181626
L902;K10;220842;65586
L902;K11;271935;149618
L902;L03;100793;66003
L902;L05;221182;65892
L902;L10;221290;66012
L902;L11;220843;65583
L902;L13;220914;65605
L902;L16;406493;178875
L902;M01;77867;65393
L902;M03;220772;96459
L902;M05;360942;173710
L902;M06;337789;157604
L902;M09;344364;163036
L902;M10;220730;65488
L902;M11;220952;65686
L902;M12;220953;65687
L902;M13;220821;65585
L902;M16;255312;148608
L902;M17;255312;148607
L902;M18;333202;153814
L902;M19;269491;153122
L902;N03;406702;179068
L902;N05;220752;65489
L902;N08;221026;65756
L902;N10;268658;149493
L902;N11;268658;148188
L902;N12;406842;179086
L902;N13;406842;179087
L902;N16;358989;172709
L902;N17;403016;177257
L902;N18;221261;65985
L902;N20;221261;65986
L902;N22;221003;65664
L902;N27;220772;65518
L902;N29;221003;65663
L902;N30;309471;134099
L902;N31;100787;66228
L902;N32;221007;65691
L902;N33;352574;169082
L902;N35;221664;66329
L902;N36;194180;66232
L902;N37;220826;65577
L902;O02;335154;155454
L902;O03;403016;177279
L902;O05;403016;177282
L902;O06;288697;117441
L902;O08;221771;66416
L902;O09;221337;66160
L902;O10;299944;126277
L902;O11;220770;65486
L902;O12;351366;168384
L902;O14;99797;66235
L902;O16;69312;66013
L902;O17;69312;66015
L902;O20;256961;66885
L902;O22;221768;90943
L902;O25;423784;181351
L902;O26;220581;65619
L902;O27;220581;65620
L902;P01;332380;153141
L902;P02;221659;66330
L902;P03;220713;65446
L902;P04;42043;65444
L902;P05;220900;65622
L902;P06;220688;65458
L902;P07;221158;65888
L902;P08;56372;65624
L902;P09;403016;177284
L902;P10;403016;177280
L902;P11;403016;177283
L902;P16;352175;168430
L902;C0205;350947;167625
L91X;A01;318277;141439
L91X;A108;332404;153167
L91X;A114;277434;108912
L91X;A125;341354;160357
L91X;B02;322018;144541
L91X;B21;181219;62966
L91X;B22;181219;68525
L91X;B33;296876;123685
L91X;B35;227293;70530
L91X;B36;271527;104477
L91X;B38;328237;149611
L91X;C04;216768;62656
L91X;C09;42339;163186
L91X;C10;42339;163187
L91X;C12;315401;139109
L91X;C23;339290;158816
L91X;C26;330380;151437
L91X;C32;218052;110726
L91X;C36;403141;177491
L91X;C38;253189;91082
L91X;C39;253189;90983
L91X;C42;216769;62657
L91X;D02;320635;143386
L91X;D05;319000;142046
L91X;D06;341804;160800
L91X;D07;318258;141431
L91X;D11;327063;148656
L91X;D12;328239;151438
L91X;D13;318253;141427
L91X;D14;327011;148613
L91X;D15;325779;147615
L91X;D16;356991;171362
L91X;D17;344458;163118
L91X;D18;344334;163008
L91X;D19;344333;163007
L91X;D27;216784;62674
L91X;D28;181346;65897
L91X;D29;260959;96315
L91X;D33;181469;67011
L91X;D34;284336;113908
L91X;D37;216781;62669
L91X;D40;181061;62670
L91X;D46;219276;64503
L91X;E03;312977;137005
L91X;E12;327184;148749
L91X;E13;327184;148750
L91X;E14;271545;146367
L91X;E16;344436;163102
L91X;E17;344094;162807
L91X;E18;285427;140259
L91X;E19;344089;162802
L91X;E20;344325;162996
L91X;E21;343498;162241
L91X;E22;325781;147616
L91X;E23;343317;162090
L91X;E24;343317;162089
L91X;F03;271545;104481
L91X;F04;344323;162993
L91X;G02;329105;150353
L91X;G05;325770;147609
L91X;G06;325770;147610
L91X;G08;336591;156621
L91X;G09;342887;161769
L91X;G15;328245;149617
L91X;G16;325767;147607
L91X;H02;332343;153111
L91X;H03;332343;153112
L91X;H04;327000;148637
L91X;H05;327000;148602
L91X;H06;327000;148640
L91X;H07;320635;147621
L91X;H10;339278;158805
L91X;H18;329102;150351
L91X;H21;245387;90979
L91X;H23;251636;90982
L91X;H24;223310;67625
L91X;H27;221204;78807
L91X;H28;221204;78808
L91X;H37;216766;62655
L91X;H38;216766;62658
L91X;I01;335974;156123
L91X;I05;327072;148661
L91X;I06;333220;153839
L91X;I07;329112;150365
L91X;I08;329112;160340
L91X;I09;325787;147620
L91X;I10;351232;161481
L91X;I11;334355;154816
L91X;I12;343494;162238
L91X;I13;324173;146354
L91X;I15;316814;140267
L91X;I20;309688;134519
L91X;I21;216792;63646
L91X;I22;216792;62679
L91X;I23;270403;103547
L91X;I25;218053;63681
L91X;I27;301228;127203
L91X;I32;332410;153170
L91X;I34;181469;67012
L91X;I39;218051;63680
L91X;J03;344447;163110
L91X;J05;344464;163127
L91X;J06;317163;140545
L91X;J07;317163;144528
L91X;J08;324187;146371
L91X;J09;324375;146516
L91X;J10;317123;140516
L91X;J13;319153;142158
L91X;J15;316803;140257
L91X;J20;316797;140251
L91X;K01;328247;149619
L91X;K04;318255;141428
L91X;K05;307053;132119
L91X;K06;340385;159740
L91X;K07;319022;142059
L91X;K08;319022;142060
L91X;K09;334716;155122
L91X;K10;332356;153124
L91X;K15;322011;144533
L91X;K16;288307;117133
M032;A08;329534;97229
M032;B01;260581;95983
M032;B02;260581;95984
M032;C03;261439;96738
M032;C11;345694;96244
M032;C16;345694;96247
M032;C24;351314;96203
M032;C25;352505;177701
M032;C26;352505;177700
M032;D03;260556;95971
M032;D04;260556;95969
M032;D05;260556;95970
M032;D07;406265;178734
M032;D08;261022;96377
M032;D10;260920;96269
M032;D15;262153;97263
M032;D18;260598;96001
M032;D19;260598;95997
M032;D20;47426;96394
M032;D21;47426;96396
M032;E03;260982;96477
M032;E05;261026;96380
M032;E06;352884;169034
M032;E07;329535;97244
M032;E08;260565;95977
M032;F14;347084;165298
M032;F19;261029;96385
M032;F22;260624;96017
M032;F25;261068;96435
M032;G04;329800;96019
M032;G05;329800;96020
M032;G06;260628;96021
M032;G07;260629;96022
M032;G12;260779;96148
M032;H06;302811;97711
M032;H08;390122;176887
M032;H11;403202;178694
M032;H12;260986;96341
M032;I07;261073;96448
M032;I15;271685;96208
M032;I19;403353;177570
M032;I20;319928;98104
M032;J01;47426;96398
M032;J02;47426;96399
M032;J13;260844;96212
M032;K18;260713;96100
M032;L09;260652;96042
M032;L16;303825;96044
M032;M10;260931;96284
M032;M18;291492;96759
M032;N05;260991;96348
M032;N13;391841;177155
M032;N24;260675;96063
M032;O03;345773;96297
M032;P03;350020;96113
M032;P04;261048;96411
M032;P05;261048;96764
M032;P08;314937;96350
M032;P26;314376;97237
M032;Q01;47426;96483
M032;Q05;260678;96065
M032;Q06;261227;96567
M032;Q07;260997;96352
M032;Q26;427186;182825
M032;R10;283187;113054
M032;R11;283187;113056
M032;R13;262166;97274
M032;R15;260737;96121
M032;S03;261240;96580
M032;S05;391772;177177
M032;S08;332806;96581
M032;S09;305884;96932
M032;S10;261244;96582
M032;S23;353812;169452
M032;T07;260868;96226
M032;T08;260868;96228
M032;U02;261101;96466
M032;U03;261101;96467
M032;U06;403524;177715
M032;U07;404153;178186
M032;U13;262124;97239
M032;U15;262686;97716
M032;U17;292444;96923
M032;V08;352286;170499
M032;V11;260950;96307
M032;V12;260950;96308
M032;V18;261253;96591
M032;V19;261253;96593
M032;V20;345645;96135
M032;V26;261473;96771
M032;V27;261472;96770
M032;V29;317278;96595
M032;V30;332806;96598
M032;W02;281382;111814
M032;W08;278525;109772
M032;W09;278525;109774
M032;W10;278525;109778
M032;W12;336611;109588
M032;W13;336611;109571
M032;W14;278604;109837
M032;X01;348399;166115
M032;X10;354874;170261
M032;Y01;276258;108034
M032;Y05;276372;108141
M032;Y10;278597;109831
M032;Y11;276266;108040
M032;Y12;282927;112850
M032;Y13;311112;113508
M032;Z03;276373;108142
M032;Z09;54580;109531
M032;Z11;292028;108060
M032;Z12;276282;108062
M032;Z13;276282;108063
M032;AA07;276270;108044
M032;AA08;354561;170116
M032;AA09;354550;170101
M032;AA12;281215;111734
M032;AA20;316320;108051
M032;AB07;390074;176985
M032;AB08;285216;114638
M032;AC05;352781;168997
M032;AC06;352781;169805
M032;AC16;262852;110304
M032;AC19;262852;110300
M032;AD01;352505;168835
M032;AD02;352505;177086
M032;AD03;403202;177517
M032;AD04;403246;177679
M032;AD07;276402;108168
M032;AD11;276404;108169
M032;AD13;276410;108174
M032;AD15;283889;113593
M032;AD22;407451;179426
M032;AE01;276307;108084
M032;AE11;278650;109883
M032;AE12;276413;108177
M032;AE13;276419;108183
M032;AE14;276419;108184
M032;AE15;276430;108186
M032;AE16;276430;108190
M032;AE19;354257;169970
M032;AE21;266279;108260
M032;AE23;284215;113825
M032;AE34;276307;108138
M032;AF01;387048;175974
M032;AF13;282266;112325
M032;C0101;261072;96445
M032;C0103;357843;171811
M032;C0104;357843;171812
M032;C0105;357843;171813
M032;C0106;357843;171814
M032;C0107;357843;171995
M032;C0108;357843;171815
M032;C0109;357843;171816
M032;C0110;357843;171817
M032;C0111;357843;171818
M032;C0201;260834;96198
M032;C0202;260832;96196
M032;C0203;276404;108199
M032;C0204;357843;171819
M032;C0205;357843;171820
M032;C0206;357843;171821
M032;C0208;167329;170854
M032;C0302;404534;178608
M032;C0312;261072;96457
M032;C0315;277178;97257
M032;C0318;262852;97872
M052;AA04;237551;77954
M052;AA14;352599;169014
M052;AA15;350687;167513
M052;AB01;354052;169928
M052;AC02;351166;167821
M052;AC03;351166;167807
M052;AC04;351166;167808
M052;AC08;428274;168147
M052;AC09;351316;168148
M052;AC10;351316;168149
M052;AD04;352338;168448
M052;AD17;350797;167627
M052;AD21;351155;167810
M052;AD33;354766;170273
M052;AE09;333481;154066
M052;AE15;351544;168445
M052;AF30;345307;163751
M052;AF31;354440;170029
M052;AG03;352540;169027
M052;AH06;350469;167349
M052;AH07;350471;167436
M052;AH11;351049;167679
M052;AH15;347491;165491
M052;AI26;342775;161657
M052;AI29;350529;167580
M052;AJ02;338967;158468
M052;AJ03;297392;124104
M052;AJ20;344321;162992
M052;AK14;354026;170066
M052;AK29;236642;169331
M052;AK30;352600;169167
M052;AL02;352013;168853
M052;AL12;239178;162787
M052;AM02;353022;169228
M052;AM04;352606;169013
M052;AM10;403018;177446
M052;AO03;358853;169078
M052;AO04;350846;167606
M052;AO18;350860;167714
M052;AO25;350626;167742
M052;AP01;353023;169437
M052;AP02;353968;169650
M052;AP09;428274;168262
M052;AP10;351320;168263
M052;AP13;353315;169529
M052;AQ08;354803;170226
M052;AQ09;354120;169780
M052;AR01;406793;179098
M052;AR10;45733;157839
M052;AR21;351157;167798
M052;AR23;353316;169676
M052;AS07;324160;177448
M052;AS09;272472;167530
M052;AS12;343371;162139
M052;AS19;349043;166554
M052;AS21;350989;168329
M052;AS22;350473;167529
M052;AT02;350515;167507
M052;AT14;351056;167812
M052;AU01;352682;169015
M052;AU02;352448;168884
M052;AU03;350952;167643
M052;AU04;352459;168883
M052;AU05;352939;169142
M052;AV04;342781;161667
M052;AV07;350844;167827
M052;AV08;350689;167677
M052;AW05;351051;168402
M052;AX09;354802;170790
M052;AZ06;351272;168265
M052;AZ13;352941;169101
M052;BA09;407589;179529
M052;BA10;407610;179551
M052;BA11;351098;167751
M052;BA12;353087;169264
M052;BA13;352217;168852
M052;BA23;357712;172061
M162;A22;250473;87872
M162;C04;349068;164637
M162;C05;347292;165436
M162;C06;347292;165335
M162;C09;346484;165420
M162;D02;349843;167118
M162;D03;344639;163261
M162;D13;357708;169128
M162;D16;250119;88674
M162;E05;334090;154592
M162;F15;355543;170577
M162;G13;312799;136833
M162;H24;343988;162733
M162;I01;341818;163685
M162;I16;253339;167143
M162;K01;346433;164584
M162;K02;348340;166078
M162;K04;347105;169126
M162;K18;348255;166024
M162;L01;346572;164693
M162;N17;221060;163973
M162;N22;297753;170053
M162;O11;344494;163170
M162;P02;349692;166928
M162;P06;345197;163687
M162;P17;355540;170575
M162;Q01;347853;165736
M162;Q03;252081;89291
M162;Q05;346444;164591
M162;Q17;347105;168885
M162;R25;352874;169025
M162;T03;346484;164619
M162;T06;250364;163686
M162;U11;336687;156692
M162;U22;348593;166245
M162;V10;297158;123920
M162;V12;347855;165737
M162;V14;250018;87528
M162;V15;250018;87535
M162;X10;350218;167174
M162;C0102;344965;165872
M162;C0108;347196;165765
M162;C0110;347398;165820
M162;C0114;320632;143380
M162;C0122;250309;162319
M162;C0127;347602;168236
M622;A03;347199;165251
M622;A07;347228;165269
M622;C11;348453;166144
M622;C13;347355;165392
M622;C24;347274;165323
M622;D05;356436;170898
M622;D07;354734;170213
M622;D19;354182;169848
M622;D21;347501;165494
M622;D23;346050;164313
M622;E05;351764;168001
M622;E07;350356;167270
M622;E12;347515;165507
M622;E15;347123;165201
M622;E21;407575;166333
M622;E22;349602;166871
M622;F08;344684;163307
M622;F09;346336;164525
M622;F10;346336;165493
M622;F11;347414;165434
M622;F12;349745;166954
M622;F16;347284;165330
M622;F19;350642;167445
M622;G01;347229;165270
M622;G09;352133;168237
M622;G10;352427;168754
M622;G18;360283;165259
M622;G19;347437;165453
M622;G20;347428;166607
M622;G22;350229;167543
M622;G26;345182;163676
M622;G27;343986;162732
M622;H01;336031;156173
M622;H04;351248;167813
M622;H06;352004;168238
M622;H07;347380;165412
M622;H11;347358;165394
M622;H14;347396;165424
M622;H16;347602;165559
M622;H17;347403;165428
M622;H19;351278;167814
M622;H22;347382;165413
M622;H23;348877;166434
M622;H24;347325;166901
M622;H25;347325;166900
M622;H26;350823;167549
M622;H30;351063;167736
M622;I04;347421;165442
M622;I05;347208;165258
M622;I06;347110;165190
M622;I07;347111;165191
M622;I08;347159;166327
M622;I09;347159;166326
M622;I10;347159;165225
M622;I11;347159;165224
M622;I12;347159;165227
M622;I15;320482;165485
M622;I16;351007;167646
M622;I17;350819;167550
M622;I19;351424;167941
M622;I22;347120;165198
M622;I23;347120;165199
M622;I24;347714;165642
M622;J01;347398;169435
M622;J02;347398;169340
M622;J03;347211;165260
M622;J05;347325;165376
M622;J06;347325;165377
M622;J08;347412;165433
M622;J09;347279;165327
M622;J12;347229;165554
M622;J13;347229;165552
M622;J17;351067;167709
M622;J18;351483;167939
M622;J19;351405;168145
M622;J20;351411;168144
M622;J23;347429;165518
M622;J24;347229;165556
M622;K02;347204;165254
M622;K03;347354;165389
M622;K04;348545;166213
M622;K05;337830;165283
M622;K06;337830;165186
M622;K07;347108;165188
M622;K08;347108;165205
M622;K09;347243;165287
M622;K11;347130;165207
M622;K12;347326;165378
M622;K13;337805;159076
M622;K14;337805;159017
M622;L02;347485;165482
M622;L03;347359;165395
M622;L04;210932;99542
M622;L08;347400;165426
M622;L09;350322;167261
M622;M03;348578;166233
M622;M04;347253;165295
M622;M16;347736;165656
M622;N01;265068;99598
M622;N03;339383;158897
M622;N06;330739;163380
M622;N16;346612;164711
M622;O07;209176;170811
M622;O14;352058;168241
M622;O22;347164;165230
M622;O27;347736;165658
M622;O28;348813;166394
M622;O32;345189;163681
M622;P02;351407;168022
M622;P03;347251;165294
M622;P06;347127;165204
M622;P16;347229;165557
M622;P21;348447;166140
M622;P24;350359;167259
M622;P27;343402;162165
M622;P28;349071;166566
M622;Q01;285157;169028
M622;Q05;347205;165416
M622;Q06;347205;165438
M622;Q13;351434;168013
M622;Q24;347197;165250
M622;Q26;347128;165206
M622;Q27;350535;167347
M622;R01;355542;170704
M622;R09;347419;165551
M622;R16;351404;168031
M622;R20;250309;163336
M622;R21;250309;163331
M622;R24;347478;165471
M622;R26;350624;167376
M622;R27;350539;167358
M622;R28;344965;163500
M622;R29;344965;163501
M622;R30;344965;163502
M622;R31;347497;165490
M622;R32;343418;162178
M622;R33;347425;165445
M622;R34;347416;165435
M622;S01;347385;165415
M622;S03;347394;165460
M622;S05;347394;165423
M622;S06;347414;165492
M622;S07;347424;165444
M622;S08;347601;165550
M622;S09;347207;165257
M622;S10;347439;165454
M622;S11;347398;165425
M622;S12;347374;165406
M622;S13;346867;165181
M622;S14;346867;165028
M622;S15;347107;165187
M622;S16;347229;165558
M622;S17;347229;165535
M622;S19;334081;154586
M622;S20;347222;165266
M622;S21;347105;165182
M622;S22;347105;165183
M622;S23;347105;165184
M622;S24;347105;165185
M622;S27;347213;165261
M622;S28;347419;165441
M622;S30;347200;165252
M622;S31;321415;165422
M622;S32;347429;165449
